source,author,title,publishedAt,description,urlToImage,url
"{'name': 'Reuters', 'id': 'reuters'}",Joyce Lee and Hyonhee Shin,"North, South Korea leaders to hold summit on Sept 18-20, Seoul says",2018-09-06T02:07:00Z,"North and South Korea have agreed to hold a summit in Pyongyang on Sept. 18-20 to discuss ""practical measures"" toward the denuclearization of the Korean peninsula, a senior South Korean official said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301188557&w=1200&r=LYNXNPEE8505P-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LM07M-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-China securities regulator issues draft rule revisions on share buybacks,2018-09-06T01:59:01Z,(Adds more details on rules),https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/china-csrc-buybacks/update-1-china-securities-regulator-issues-draft-rule-revisions-on-share-buybacks-idUKL3N1VS1KY
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-China securities regulator issues draft rule revisions on share buybacks,2018-09-06T01:59:01Z,(Adds more details on rules),https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/china-csrc-buybacks/update-1-china-securities-regulator-issues-draft-rule-revisions-on-share-buybacks-idUSL3N1VS1KY
"{'name': 'Reuters', 'id': 'reuters'}",Fathin Ungku,Facebook to build first Asian data center in Singapore,2018-09-06T01:56:34Z,"Facebook said on Thursday it will build its first data center in Asia in Singapore, investing more than $1 billion.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174065&w=1200&r=LYNXNPEE8503M,https://uk.reuters.com/article/us-facebook-singapore/facebook-to-build-first-asian-data-center-in-singapore-investing-over-1-billion-idUKKCN1LM051
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"BOJ's Kataoka calls for more stimulus, criticizes July steps",2018-09-06T01:55:20Z,"Bank of Japan board member Goushi Kataoka on Thursday criticized the central bank's decision in July to make its policy framework more sustainable, arguing that it should have instead ramped up stimulus to hasten achievement of its price target.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301180328&w=1200&r=LYNXNPEE8505E,https://www.reuters.com/article/us-japan-economy-boj/bojs-kataoka-calls-for-more-stimulus-criticizes-july-steps-idUSKCN1LM06Y
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Guatemala court gives government 48 hours to explain ban on U.N. anti-graft chief,2018-09-06T01:53:21Z,"Guatemala's top court said on Wednesday it had given the government 48 hours to explain why it barred the head of a U.N. anti-corruption agency from entering the country, following legal appeals of the decision by his supporters.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301180108&w=1200&r=LYNXNPEE8505A,https://www.reuters.com/article/us-guatemala-corruption/guatemala-court-gives-government-48-hours-to-explain-ban-on-u-n-anti-graft-chief-idUSKCN1LM06W
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,アジア通貨動向（6日）＝ルピアとウォンが上昇,2018-09-06T01:50:09Z,"０１３４ＧＭＴ（日本時間午前１０時３４分）現在のアジア新興国通貨の対米ドル相
場は以下の通り。
    
    ＊Previous dayは各通貨のオンショア市場引け値。ただし円とシンガポールドルは前
日ＮＹ市場引け値。
 Change on the day                                
 Currency               Latest bid  Previous day  Pct Move
 Japan yen              111.220     1…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://jp.reuters.com/article/%E3%82%A2%E3%82%B8%E3%82%A2%E9%80%9A%E8%B2%A8%E5%8B%95%E5%90%916%E6%97%A5%EF%BC%9D%E3%83%AB%E3%83%94%E3%82%A2%E3%81%A8%E3%82%A6%E3%82%A9%E3%83%B3%E3%81%8C%E4%B8%8A%E6%98%87-idJPL3N1VS1QK
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,North Korea's Kim Jong Un says two Koreas should further efforts for denuclearisation - KCNA,2018-09-06T01:45:30Z,"North Korean leader Kim Jong Un said the two Koreas should further their efforts to realise the denuclearisation of the Korean peninsula, as he met with South Korean special envoys on Wednesday, state media KCNA said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301177943&w=1200&r=LYNXNPEE85055,https://af.reuters.com/article/worldNews/idAFKCN1LM06M
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,North Korea's Kim Jong Un says two Koreas should further efforts for denuclearization: KCNA,2018-09-06T01:41:23Z,"North Korean leader Kim Jong Un said the two Koreas should further their efforts to realize the denuclearization of the Korean peninsula, as he met with South Korean special envoys on Wednesday, state media KCNA said on Thursday.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301177209&w=1200&r=LYNXNPEE85041,https://www.reuters.com/article/us-northkorea-southkorea-kcna/north-koreas-kim-jong-un-says-two-koreas-should-further-efforts-for-denuclearization-kcna-idUSKCN1LM05E
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Firefighters tackle blaze in at a terraced house in south-east London,2018-09-06T01:38:58Z,Firefighters in London are tackling a blaze at a terraced house in Centurion Square in Woolwich.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-britain-fire/firefighters-tackle-blaze-in-at-a-terraced-house-in-south-east-london-idUSKCN1LM068
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,MLB notebook: Tommy John surgery likely for Angels’ Ohtani,2018-09-06T01:35:20Z,"An MRI on the right elbow of Los Angeles Angels pitcher/designated hitter Shohei Ohtani showed new damage to his ulnar collateral ligament, and doctors have recommended Tommy John surgery, the team announced Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301176418&w=1200&r=LYNXNPEE8504G,https://www.reuters.com/article/us-baseball-mlb-notebook/mlb-notebook-tommy-john-surgery-likely-for-angels-ohtani-idUSKCN1LM061
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Exxon mobil to build 1.2 mln TPY ethylene plant in China's Guangdong,2018-09-06T01:34:15Z,"* Exxon Mobil plans to build an ethylene plant with capacity of 1.2 million tonnes per year, along with two polyethylene and two polypropylene lines, in China's southern province of Guangdong, the company said in a statement on Thursday",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/china-exxonmobil-chemicals/exxon-mobil-to-build-1-2-mln-tpy-ethylene-plant-in-chinas-guangdong-idUSB9N1VI01E
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,North Korea's Kim Jong Un says two Koreas should further efforts for denuclearization: KCNA,2018-09-06T01:33:17Z,"North Korean leader Kim Jong Un said the two Koreas should further their efforts to realize the denuclearization of the Korean peninsula, as he met with South Korean special envoys on Wednesday, state media KCNA said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301175799&w=1200&r=LYNXNPEE85041-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LM05E-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",,REFILE-COLUMN-U.S. court cases aim to rein in age-discrimination hiring practices,2018-09-06T01:33:01Z,"Dale Kleber is an experienced attorney, but when he spotted an ad back in 2014 for a corporate law position at a medical device and services company that specified “no more than seven years of experience,” he applied anyway. At age 58, Kleber had extensive ex…",,http://feeds.reuters.com/~r/reuters/companyNews/~3/94oH58BmpAU/refile-column-u-s-court-cases-aim-to-rein-in-age-discrimination-hiring-practices-idUSL2N1VK10N
"{'name': 'Reuters', 'id': 'reuters'}",Amy Tennery,Keys locks another U.S. Open semi-final,2018-09-06T01:29:26Z,"American Madison Keys clinched her second consecutive U.S. Open semi-final berth on Wednesday, using her powerful serve to get an edge on 30th seed Carla Suarez Navarro and win 6-4 6-3.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174776&w=1200&r=LYNXNPEE8503T-OCASP,https://ca.reuters.com/article/sportsNews/idCAKCN1LM05C-OCASP
"{'name': 'Reuters', 'id': 'reuters'}",Amy Tennery,Keys locks another U.S. Open semi-final,2018-09-06T01:29:26Z,"American Madison Keys clinched her second consecutive U.S. Open semi-final berth on Wednesday, using her powerful serve to get an edge on 30th seed Carla Suarez Navarro and win 6-4 6-3.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301175349&w=1200&r=LYNXNPEE8503T,https://www.reuters.com/article/us-tennis-usopen-navarro-keys/keys-locks-another-u-s-open-semi-final-idUSKCN1LM05C
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Facebook to build first Asian data center in Singapore, investing over $1 billion",2018-09-06T01:26:50Z,"Facebook said on Thursday it will build its first data center in Asia in Singapore, investing more than $1 billion.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174065&w=1200&r=LYNXNPEE8503M,https://www.reuters.com/article/us-facebook-singapore/facebook-to-build-first-asian-data-center-in-singapore-investing-over-1-billion-idUSKCN1LM051
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Facebook to build first Asian data center in Singapore, investing over $1 billion",2018-09-06T01:26:50Z,"Facebook said on Thursday it will build its first data center in Asia in Singapore, investing more than $1 billion.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174785&w=1200&r=LYNXNPEE8503M-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LM051-OCABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Facebook to build first Asian data center in Singapore, investing over $1 billion",2018-09-06T01:26:50Z,"Facebook said on Thursday it will build its first data center in Asia in Singapore, investing more than $1 billion.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174771&w=1200&r=LYNXNPEE8503M-OCATC,https://ca.reuters.com/article/technologyNews/idCAKCN1LM051-OCATC
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"METALS-Copper rises for 2nd day as dollar weakens, trade dispute caps gains",2018-09-06T01:22:23Z,"LME copper rose for a second straight session on Thursday as a weaker dollar underpinned prices, although a trade war between the United States and top metals consumer China limited gains.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/global-metals/metals-copper-rises-for-2nd-day-as-dollar-weakens-trade-dispute-caps-gains-idUSL3N1VS1GU
"{'name': 'Reuters', 'id': 'reuters'}",Swati Pandey,"Asian shares extend losses on trade, emerging market anxiety",2018-09-06T01:18:32Z,Global equities remained under pressure with stocks in Asia down for the sixth straight day on Thursday amid fragile investor confidence in the wake of turmoil in emerging markets and anxiety about a major escalation in the U.S.-China trade conflict.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301172512&w=1200&r=LYNXNPEE8502W-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LM04K-OCABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Facebook to build first Asian data centre in Singapore, investing over $1 billion",2018-09-06T01:18:31Z,"Facebook said on Thursday it will build its first data centre in Asia in Singapore, investing more than $1 billion.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301174065&w=1200&r=LYNXNPEE8503M,https://in.reuters.com/article/us-facebook-singapore/facebook-to-build-first-asian-data-center-in-singapore-investing-over-1-billion-idINKCN1LM051
"{'name': 'Reuters', 'id': 'reuters'}",Alex Dobuzinskis,Fast-growing Northern California wildfire forces evacuations,2018-09-06T01:17:24Z,"A wildfire erupted in forest land in Northern California on Wednesday, forcing the evacuation of dozens of homes and the closure of a stretch of an interstate highway near where a deadly blaze broke out in July, officials said.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301172597&w=1200&r=LYNXNPEE8502X,https://af.reuters.com/article/worldNews/idAFKCN1LM042
"{'name': 'Reuters', 'id': 'reuters'}",Swati Pandey,"Global Markets: Asian shares extend losses on trade, emerging market anxiety",2018-09-06T01:17:21Z,Global equities remained under pressure with stocks in Asia down for the sixth straight day on Thursday amid fragile investor confidence in the wake of turmoil in emerging markets and anxiety about a major escalation in the U.S.-China trade conflict.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301172467&w=1200&r=LYNXNPEE8502W,https://in.reuters.com/article/us-global-markets/asian-shares-extend-losses-on-trade-emerging-market-anxiety-idINKCN1LM04K
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Continental Gold says one employee killed, another wounded in attack",2018-09-06T01:14:47Z,Canadian miner Continental Gold said one engineer from its Buritica mine in Colombia was killed and another wounded in an attack early on Wednesday.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-colombia-continental-gold/continental-gold-says-one-employee-killed-another-wounded-in-attack-idUSKCN1LM04F
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Facebook to build first Asian data centre in Singapore, investing over $1 bln",2018-09-06T01:12:09Z,"Facebook said on Thursday it will build its first data centre in Asia in Singapore, investing more than $1 billion.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/facebook-singapore/facebook-to-build-first-asian-data-centre-in-singapore-investing-over-1-bln-idUSL3N1VS096
"{'name': 'Reuters', 'id': 'reuters'}",Swati Pandey,"GLOBAL MARKETS-Asian shares extend losses on trade, emerging market anxiety",2018-09-06T01:11:34Z,Global equities remained under pressure with stocks in Asia down for the sixth straight day on Thursday amid fragile investor confidence in the wake of turmoil in emerging markets and anxiety about a major escalation in the U.S.-China trade conflict.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301172467&w=1200&r=LYNXNPEE8502W,https://www.reuters.com/article/us-global-markets/asian-shares-extend-losses-on-trade-emerging-market-anxiety-idUSKCN1LM04K
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil police ask that President Temer face fresh corruption charges -document,2018-09-06T00:58:42Z,"Brazil's federal police have recommended to prosecutors that President Michel Temer be charged with taking bribes and money laundering, according to a police document reviewed on Wednesday by Reuters.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301172474&w=1200&r=LYNXNPEE85031,https://www.reuters.com/article/us-brazil-corruption-temer/brazil-police-ask-that-president-temer-face-fresh-corruption-charges-document-idUSKCN1LM03T
